product,title,rating,content
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Smelly,3.0,These smell chemical-ish on the inside. Merp.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Great Choice,5.0,Good Quality
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Too thin,1.0,Not worth the money.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Perfect transaction,5.0,They were a little big
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Great,5.0,They work and fit very well
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Mask,5.0,Thanks
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Comfortable,5.0,Great product
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Great,5.0,Perfect
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Masking Up !,5.0,Love these masks !!!!!!
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Highly recommended,5.0,Great material
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Smells,2.0,Factory smell
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",It’s not bad but,2.0,Material feels fake
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",👍🏾,5.0,👍🏾
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Good quality,4.0,"Not bad for the price,"
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Exactly as advertised,5.0,As advertised
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Valuable,5.0,Love them lifesaver
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Pequeño,3.0,Muy pequeño
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Good,5.0,Good
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask","Mala calidad, muy delgados",1.0,Super mala calidad
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Comfort,5.0,Everyday use
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Great,5.0,Great
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",What I was looking for,5.0,Dust mask
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",ia as shown,5.0,The product is exactly as shown
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Fast shipping,5.0,Very good product
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Product is too thick,3.0,Too thick
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Mejor precio,5.0,Comodidad y excelente inversión.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Too tight,1.0,Too tight
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Comfy,5.0,Great masks!
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Mask,5.0,Comfortable and great cost
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Fast and easy,5.0,Was vey good
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Terrible smell,1.0,These masks smell terrible
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Light,5.0,Great
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Comfort,5.0,Comfort
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",it was light weight y,5.0,amazing
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Would buy again,5.0,Comfort
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Excellent product,5.0,
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Breathable,5.0,Great masks for work!
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Nice,5.0,Nice
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Deal,5.0,Good deal
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Love it,5.0,Love it🤪
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Worth it,5.0,Love my mask
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Great fast shipping and product,5.0,Great product
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Fuzzy and ticklish,1.0,Fuzzy
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Good,5.0,Comfort
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Not a stand alone mask - very thin,3.0,"First, the masks came in a vacuum sealed plastic packaging.  That was a surprise for me.  And they are THIN ... thinner than thin.  I thought - no way can these be 3 ply.  So I ripped one apart.  It was 3 ply. The inner and outer layers were a black meshy material while the inside was a piece that could be considered a filter---ish.  So I did the blow test.  I lit a lighter and with this mask on, was able to easily blow the flame out.  So it is very useless alone.That being said, I did not buy them to wear alone.  I bought them to wear underneath my cloth mask for added protection.  So, I put the mask under my homemade cloth mask, did the fire test, and I was unable to blow the flame out.Long story short ... I'm on the fence as to whether to keep them.  I never intended to wear them alone.  So I have to think on it.  When I see reviews of other black masks, they all seem to the same - super thin.  I doubt I would buy any more from a place where I cannot touch them first.  If I can't find any that are better, I may keep these.  I got 3 packages of 50 each for a total of 150 masks for $16 and change."
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask","Ear loops broken, not attached to at least 20 of first 25+ I tried to use.",2.0,"I have no idea how these have so many positive reviews…as notes ear loops missing, connected on only one end or pulled out when  trying to apply.For  those that I was able to use, about 6 …I felt ear loops very uncomfortable , pulled on ears..I am a woman with a small, thinnish face.But to have refund, I am required to return..or accept another order of the same defective masks.They will go into recycle . Surprised Amazon carries defective masks and has unusually unreasonable return ."
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Absolutely love these,5.0,"So no one really likes to have to wear these masks lately but since we do, I definitely recommend these! They’re so soft and fit myself and my 3 teenagers perfectly! Also I love the fact that they’re black and that they match most of my clothes much better than that bright white and blue that shows every speck of dirt or makeup! Oh and let’s not forget the price! Such an awesome deal at an affordable price!"
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Horrible Chemical Smell,1.0,"Sadly I used it and didn't know why I was feeling sick and that I had to puke.  Then I went to the packaging and smelled inside and that made me puke.  It fits well, but that chemical smell and residue made me suffer for half the day at work.Coming from a mfg. background it's definitely from the plastic casing and mask material/processing.  Of course I returned this ASAP and be careful of using this company."
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask","black mask, a no",3.0,Don't care for these masks. They creep up on your nose and end up right at the bottom of my eyes. Then I have to pull them down to the tip of my nose. They then begin creeping back up my nose to the bottom of my eyes. Repeat. Very annoying. No other masks I have used are like this.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Don't waste your money!,1.0,"These masks are very cheap feeling. Almost like a piece of copy paper. Stiff material and the nose piece will not stay bent to the shape over the bridge of the nose. Buy from ""made in the USA"" instead. I would not recommend this product!"
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Unreliable Quality Mask,1.0,Too poor material quality. It is the lightest and thinnest mask I have ever bought in 2 years. It doesn't feel safe at all. Not recommended. I have found may other products with better quality layers/material that looks and feel better than this one.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Strong chemical odor..super cheap and thin product,1.0,I got them because of a $5 lightning deal and no thanks. Strong chemical smell as soon as you open the package. They are so thin and flimsy. Spend your money on something else.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask","Great, but may be a problem with those with sensitive nose.",4.0,"These are great the only issue that I do have, is that they have a weird smell to them. It's not too overwhelming but those with sensitive noses may have an issue. After wearing them for a few minutes I forget that the smell is there."
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Funky smell,3.0,These had a funky smell to them... I literally left them out to air out but got grossed out with them so I tossed them out bc after wearing them you can still smell it
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Smell and itch,2.0,"These masks have a smell to them that you have to get used to. Also, they're black on both sides so be sure to know which side was on your face. Last, they have little hairs from the material that make my face and nose itch."
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Works great!,5.0,Very comfortable. I added rubber grommet to loops to tighten. Perfect fit.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Awful!,1.0,These are horrible.  The straps break before you can even put it on.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Cheap mask,1.0,These mask are cheaply made. Very disappointed. They are very thin and small. The straps tear easily. I have ruined several of them trying to stretch them enough to fit over my face. Definitely a waste of money.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Skip this purchase,1.0,"The nose metal piece does not bend so if you wear glasses, they will constantly fog up.  Also, the mask is so thin, I don't believe that it is 3-ply.  I work in healthcare and I would not trust these masks to protect me and others."
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Excellent,5.0,Bought them for employees who work in a restaurant they are very durable and breathable and thick enough to protect you
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",VERY GOOD BUY,5.0,These mask fits right and they are as advertise. Everyone in my family are pleased with them.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Great Value,5.0,The quality of the masks were much better than expected for the price.  I will order them again later this month.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Exactly as pictured,5.0,Exactly what is pictured.  Very comfortable to wear and leaves no marks on face. Will definitely order again.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",This are the WORST!!,1.0,"I hate these so much! The metal in the top to secure the on the nose falls completely out! If it's not the rod breaking, it's strings breaking! I get that all masks break but this breaks every single day when my daughter is in school. These are the worst masks I have ever owned and they should be banned."
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Worst Masks I've Bought,1.0,I bought these because my old brand stopped selling them. These are horrible and barely stay on your face. You'll have to fidget with them constantly to keep them up. I'd send them back for a refund if I could.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",great buy!,5.0,just as described and they’re comfortable. black masks look better than the blue ones and it’s just better to get them in packs like this
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Easy to wear not stressing the ears,5.0,These are not too tight.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Good mask,5.0,Product was delivered on time. Comfortable to wear. Great price.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",-,4.0,-
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Smells awful can't wear,1.0,These mask smell so bad like some sort of chemical
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Will do,2.0,I prefer individual wrapped masks this product arrived in vacuum sealed plastic but all together.  Would not purchase again
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Good,5.0,Good choice
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Light weight,5.0,It's a mask gotta have them.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Wouldn’t recommend to wear for a long time,4.0,The mask is the same material inside and outside. Wouldn’t recommend if wearing a mask for more than an hour. Not soft inside. Ok if you only wear for a short time
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",They smell horrible. Don't buy,1.0,Can't even use these because they smell of chemicals is so strong. Super disappointed.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Good buy,5.0,Good buy
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Okay,3.0,This mask gets a 5stars for its sole purpose. Seems like good quality for the piece.1 star deducted because of its strong scent & another star because I couldn’t tell which side was the inside vs. outside.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Shipped fast,5.0,Good price and works well
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",smelly,2.0,the smell was so strong. it smelled straight out of a factory. thinner than i expected too. it’s cute though
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Great disposable masks,5.0,"They are my favorite disposable masks, mostly because of the color"
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Reordered,5.0,Had to get another box love them keep 1/2 in car at all times other in the hoyse
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Black mask,5.0,My family member going through chemo..ordered for his use as well as people to use as they come over to visit
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Okay,5.0,"Good fit, breathable"
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",DO NOT BUY!,1.0,These are horrible.  They are very heavy and plasticy when compared to other face masks.  It is like trying to wear and breathe through a plastic sheet!  Do not waste your time and money with these masks.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Comfortable Yet Effective,5.0,Our employees mentioned these masks are more comfortable to wear all day than other masks we've purchased.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",I recommend,5.0,I recommend
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",They fall apart.,1.0,These masks must be expired or made wrong. They’re constantly breaking minutes after I put them on and no I don’t over stretch them or fidget with them. I’ve been going through about 5 a day at work.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Comfortable for usage,4.0,"When newly opened, the pack of face masks had this hint of rusted iron scent, a weird smell. But the other packs didnt seem to have that smell, just the first pack. Overall they do their job as expected."
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Comfort and fit,4.0,The fit is good and my glasses do not fog up
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Long Lasting,5.0,"I can wear this mask all day at work, not like the blue mask. After a while the blue mask starts to frizzle and tickle my face.Definitely a re-buy!"
